"GBSid","PH","LW","FT"
1150,146.5,23.7,61
3210,138.8,37.6,45
4938,138.6,27.83,56
5478,112.6,34.21,38
3344,121.2,19.68,49
1132,156,39,63
1610,102.7,33.3,64
1680,153,21.4,69
5417,125,26,45
579,130.8,32.6,44
727,132.7,19.7,66
5197,192.946,37.6,64
4573,220.8,36.02,58
100,224,26.2,52
2835,104.3333333,28.27333333,68
1622,98.6,26.12,46
658,139.9,22.4,53
2624,104.6,28.8,45
2550,125,25.8,57
682,137.3,26.3,50
1840,128,27.7,65
5461,100.93,14.19,27
2496,130,25.9,75
5141,128,29.4,61
1379,188,39.7,74
4197,161.4,29.6,53
3609,142.47,30.11,68
2077,97,10.6,48
2966,117.857,20.71,55
2484,114,15,70
1880,153.4,19.8,61
1967,155.4,25.6,64
3427,167.8,31.72,64
1071,207,28.54,60
3914,188.4,28.34,61
5037,126.4,22.67,73
410,145.6,30.06,54
2915,115,24.4,52
3402,158.6,27,45
2591,100.6,35.2,46
1482,107.8,20.14,41
4368,162.682,30.4,65
2833,92.2,18.1,61
3796,165,24.3,63
1746,195,37.2,46
2803,132,16.6,47
1938,189.2,20.6,56
1678,152,19.8,49
3236,127.4,34.6,48
1013,154.3,26.3,67
11,176.4,29.82,58
3721,168.2,24.7,64
1399,178,34.1,59
2718,155,11.36842105,53
1463,150.7,30,59
3608,145,32.08,56
4405,171.1,26.5,64
5416,116.35,34.8,34
1110,194.4,36.88,66
4619,111,26.7,73
841,132.76,20.84,43
762,92.4,20.7,46
530,162.5,28.8,55
5110,134,26.2,61
3530,25.5,13.3,45
2253,150.698,37.38643103,42
5409,143.4,23.05,56
3154,144,39.46,47
586,136,23,32
2926,147.75,21.18,46
4146,153.2,32.6,56
2949,129.1,32.3,53
2667,80,11.9,66
164,120.8,26,56
3230,129.6,37,49
5100,150.8,20.3,68
1549,169.6,28.98,58
2942,94.75,18.25,48
4204,176.8,18.3,51
368,101,22.4,45
5125,183.6,21.4,83
470,131.5333333,35.05333333,80
4355,158.7,37,71
2895,134.8,24.6,51
4975,164.23,29.67,51
2612,104.2,35.4,NA
5665,211.4,27.5,70
1638,126.2,21.7,51
2970,114.4,31.05,46
4985,157.87,21.4,77
1354,214,29,88
1236,165.7,27.4,66
2428,143,18.2,87
3417,172,29.3,54
2812,148.24,29.28,69
2121,129.4,26,54
774,142.8,21.6,60
3912,151,39,61
4406,146.6,29.24,62
3187,144,34.34,51
1512,138.4,32.24,50
5710,162,22.2,61
1471,137.4,37.8,57
771,130,20.6,49
2816,146.74,20.32,90
357,134.8,29.4,50
2296,157.3,34.3,61
4753,213.9,37.75,79
3529,65.7,5.1,51
3423,117.2,19.8,56
722,149.6,20.6,58
4058,179,25.3,61
4010,91.8,12,43
5213,118,25.8,62
1015,161.8,33.5,69
2521,136.2,36.88,61
1624,150,35.9,66
3890,105,18.6,66
1823,154.6,25,41
5225,177.5,36,87
1705,115.4,16.8,71
4380,180.9,23.3,58
1337,149.4,34,64
1395,105.8,20,46
782,126.1,20.2,77
3940,129.2,16.92,45
1221,151.8,24.6,71
1179,173,19.5,67
2948,135,27.7,48
1983,170,26.8,64
1130,193.2,32.8,54
5964,192,22.05,58
3571,192.2,33.98,61
3745,199.6,33.8,62
1954,172,19,57
240,164.6,30.2,56
1500,116.4,22.7,31
4961,129.93,24.27,63
2357,172.132,21.2,70
3216,129.1,35.3,47
709,167.8,26.3,73
2004,164.2,24,62
3307,175.4,17.2,52
433,128.8,27.4,62
2789,110.4,20.56,67
2390,155,21,68
4783,138.6,32.67,76
3223,144,35.6,49
3840,174,30.88,64
638,150,21.6,53
1298,144,29.88,72
2750,110,13.4,43
1591,144.2,30.4,55
1699,149.2,14.9,60
5137,197.2,39.2,62
6034,171.5,22.05,49
2581,188.6,31.56,61
1044,155.6,29,61
4286,158,35.2,63
5760,120.6666667,24.26666667,60
90,215.3,26.3,61
783,119.7,16.9,57
5072,215,20.4,84
2477,195,38.04,55
5402,166.2,25.1,93
3727,141.5,26.4,60
5358,106.1,20.65,45
4821,147.1,38.2,62
53,117,27.2,62
3750,140.5,23.5,58
3168,147.6,35.28,50
4497,151.9,25,57
6022,148,30.41,41
2222,101.5,24.9,44
55,121,27.4,79
1669,150,13.6,66
1685,100,15.8,46
5353,115.1,18.75,61
2732,122.84,30.6,43
1122,160.2,36.68888889,62
1317,143.41,35.44117647,49
5569,142,30.3,69
206,127.8,23.5,60
3863,176.7,23.7,60
4703,168.5,31.95,69
4657,174,35,60
1688,146,22.2,62
4506,174.8,38.15,66
3024,141,27.1,76
1204,114.3,21.5,69
1120,164.35,30.8,70
2360,145,24.6,63
5385,194.3,37.2,65
4456,191.2,38.15,70
699,115.4,25.7,61
1704,140,19,56
3023,127.2,29.2,53
2167,183.53,34.02,66
1426,185.6,34,61
1416,177.8,25.4,63
2254,197.4,36.8,61
3063,140,28,51
1565,123.2,21.9,63
3319,143.52,27.08,61
4004,145,25.8,40
3102,149.6,35.38,44
2356,177.02,24.5,66
4923,129.33,21.73,53
2851,91,15.2,60
4416,204.6,27.3,64
283,196.4,24.6,68
2608,92.2,18.1,61
5477,119.7,33.59,52
1001,217.2,37,63
4544,200.6,30,68
1143,102.6,19.4,58
3980,152,35.2,61
4820,171.5,33.5,60
384,80.8,25,40
2963,157.625,33.51,30
4551,190.6,29.5,61
4344,214.9,43,79
252,162,37.2,44
4428,159.8589,28.83,65
465,169.6,34.22,76
314,88.2,27.29411765,40
4442,131,24.45,71
4835,140,35.7,63
1228,184.6,20.2,70
3431,149,30.8,61
388,140,24.2,50
1690,128.4,22.1,NA
3764,135,21,62
318,102.4,24.6,57
5990,139.8,28.87,43
1540,126,29,54
2127,150,22.3,49
4508,159.5,27.7,67
2457,164.4,31.5,57
5568,150.5,26.4,57
5947,82.7,25.9,47
3106,139.4,38.4,47
3944,152,29,65
559,100.4,20.4,40
2252,197,28.3,64
1582,131,29.46,51
4361,168.1,34.3,57
4474,187.4,26,58
3180,133.4,32.3,47
1645,112.5,13.6,60
820,124.4,16.4,85
2350,156.2,33.6,65
4990,167.857,30.87,56
2446,188.2,16.7,62
572,145,23,41
2320,168.99,29.01578947,62
1461,180,28,57
4780,143.6,27.87,75
3807,152.2,20.5,61
435,180,27.5,52
2786,82.6,11.6,35
4639,147.835,22.6,65
5411,170,25,67
770,130.3,20.8,48
1761,101,14.4,68
2287,168.9,25.8,66
6052,134.75,23.0625,51
1548,142.2,32,51
2674,85.4,20.3,61
4675,177.4,29.4,87
1881,210.2,21.8,68
3695,162.6,31.7,61
570,109,29.6,35
2003,137.66,11.64,61
527,170.42,31.58,74
2154,175.6,23.6,90
3238,164.2,21.6875,51
840,138,25,53
1239,167.7,27,85
4751,152.53,22.8,75
5659,160.8,26.6,80
3097,117.6,41.2,43
2066,131.5,23.1,67
4531,170.2,30.3,70
4192,154,31.8,64
1805,106.8,18.1,52
4655,121.2,19.4,61
1869,200,26.6,61
1052,160,24.7,63
3758,180,31.6,71
4483,141.9,35.6,74
375,150.4,30.2,61
1390,163.6,32.4,65
330,134,31,61
2479,157.024,33.98421053,54
37,139.466,39.56666667,51
4237,146.2,34.4,57
2649,139,6.7,56
487,273.4,26.2,65
4953,112.07,27.6,77
4081,159.79,23.07,65
3787,155.2,32.4,65
1747,80,18.6,59
5388,140,26,56
2540,174,31.3,61
602,140,42,70
4770,190,31,61
1741,183,24.6,67
1,149.7,25.1,62
1043,168.8,34.28,65
1011,161.2,35.4,67
5130,137.4,26.2,53
5462,140.2,37.69,32
139,133.5,31.8,59
5925,164.8,35.8,57
508,157.4,30.3,70
2125,149.58,35.12,58
3433,112.4,26.4,73
1924,168,20.06,64
4109,159.1,26.1,74
2133,151.6,30.84,65
652,118.2,26.7,54
46,164.4,31.6,55
5234,137.2,20.45,73
113,127.4,39.2,65
584,128,34.3,45
5506,141,21.5,76
3896,110.9,15.8,45
4325,170,31.2,63
4586,187.4,28.8,68
3029,147.68,36.26,55
4598,187,27,64
2170,143,23.2,47
1069,213.59,24.57,56
2843,118.6,13.5,68
449,124,19.2,70
5273,179.65,35.63,59
5276,153.4,29,63
4148,94.5,16.4,56
2580,168.2,25.22,70
1978,148.2,17.42777778,58
3714,156.9,32.85,62
2892,150.2,24.62,55
1920,145,23,39
619,143.6,27.4,55
2080,208.98,36.74,55
3827,165.2,24.24,59
2277,160.8,27.8,70
212,153.4,32,61
4392,166.4,30.66,57
2632,106,18,62
4056,277.05,30.5,120
1912,182,18,46
1025,142.4,24.3,52
291,93.2,26.2,39
1661,118.2,15.4,69
814,210.6,25.8,62
3185,127.2,41.62,50
5954,107.7,16.5,47
2437,128,17.8,77
24,98,21.6,45
4974,157.73,34.57,66
4092,170,28,51
5982,176.7,20,41
4799,126.33,19.6,57
1955,152,17,48
1870,154.8,19.7,75
845,140,45,70
2805,89.6,16,70
2765,86,12,39
4710,147.8,20.5,79
3436,129.2,23.7,56
4519,158.5,23.2,60
3644,184,41.9,69
5633,110.4,13.2,43
704,162.2,21.4,71
832,147.6,32.72,34
4161,149.6,31.7,46
4883,193.6,35.2,63
591,98.8,26.72,44
1568,94,15.4,55
694,108,19,77
1937,142,31,52
5458,107,15.9,31
3670,135.6,23.5,55
3251,199.2,32.6,65
2910,97.8,19.4,47
181,151.2,33.2,67
767,103.7,20.6,47
3883,114.4,17.5,41
4066,181.3,25.3,85
3400,166,18.6,59
3577,160,32,68
3625,141.82,13.6,79
2073,149.6,29.62,54
3255,200.6,27.2,64
1831,160.2,30.4,46
3740,159,24.68,47
172,161.6,35.2,61
366,187.8,25.5,64
5725,113.6666667,17.06666667,55
1064,146,37.32,62
3921,158.2,26.04,61
2629,115,15.7,66
3873,146.6,24.6,64
4776,165,31.3,52
2939,101.6,21.75,59
279,244,34.8,60
3996,171,30.8,67
3756,129,26.5,72
41,152.65,36.55,64
540,173.4,26.2,55
2264,188.4,30.2,68
3419,175.4,27.9,68
4616,169.6,35.6,64
2567,201.4,43.54,68
3911,160,27.3,68
833,167.6,30.4,48
2695,154.6,23.9,55
4951,131.6,23.87,51
752,125.9,19.5,53
2119,165.8,29.86,61
4520,156.5,29.5,60
4532,145.1,20.9,71
2794,97,15,60
2504,176.3,29.2,53
2901,168.6,22.98,61
4120,145,13.6,59
5066,192.2,24.4,63
4113,193.1,29.4,79
5460,99.68,20.56,27
5384,160,30,65
3129,131,27.38,51
4402,197.5,26.3,67
525,144.2,31.88,61
5098,136.6,23.5,52
3977,168.4,35.32,55
312,125.2,21.2,51
679,91.6,16,16
757,103.9,21,48
1764,99,18.2,70
2911,93,18.8,42
4534,148,23.5,65
3648,179.6,41.4,77
3080,143.3,41,61
3819,148.6,23.52,61
2354,174.6,24,67
3881,101.6,20.8,49
4123,138.8,37.5,46
75,167.46,35.83333333,63
3461,157.738,35.8,44
1153,131.23,34.61538462,57
2680,163.92,8.72,66
5914,119.9,23.9,64
3985,136.4,27.4,56
597,142.8,29.62,46
3345,163.5,31.3,48
3590,224.65,32.3,65
3351,106.3,30,50
4739,194.3,37.2,66
1716,137,19,58
671,114.8,20.2,41
3452,148.33,35.26,53
2545,143.2,16.2,45
1889,153.4,28.7,49
5065,149.6,16,57
245,201.2,40,54
5139,127.2,29.3,55
1977,179,18.9,60
3,101.7,28.8,54
4186,118.3,28.6,56
5360,120.7,24.9,51
4111,170.1,27.9,81
3186,128.4,36.6,49
5657,90.2,17.4,57
4484,197.4,28,62
5464,111.9,19.72,37
246,176.4,45.6,58
4917,150.01,28.4,77
3092,130.4,33.5,52
2708,143,24,54
3641,192.8,31,77
5929,NA,NA,78
1848,141.6,28.61,47
2243,151.2,36.90625,59
3034,129.8,33.5,64
2988,108.62,26.36,55
2593,114.7,36,50
759,98,15.8,32
3634,118,10.1,60
3072,120.4,31.56,69
437,141.9,25.2,60
4752,163.1,27.95,81
4806,144.2,17.87,60
1637,128,25.78,49
2283,165,23.5,64
3913,182.4,27.2,61
1214,129.9,25.7,53
3813,167.6,36,64
332,123,25.6,61
399,161,21.8,56
3176,157.6,31.6,48
2775,116,23.2,36
5236,160.8,28.4,50
3776,146.6,26.46,57
3843,187.2,31.7,56
2762,141,27,59
345,108,24.6,64
3768,188.4,27.8,62
1698,112,26.8,54
751,118.1,16.8,46
2690,161.64,24.56,40
5162,124.8,17.4,53
2990,131.94,19.62,42
1603,115.2,31.6,45
1387,173.47,23.47,52
1321,143.03,24.8,60
3250,103.95,31.90666667,74
1774,100,17.2,51
1311,174.2,28.9,69
5109,143.2,34.05,57
1675,170.8,32.6,46
4224,130.1,37.6,45
4178,155.6,26,62
3009,149.15,21.025,48
5975,174.1,22.17,44
5969,236.875,30.375,92
3384,154.2,31,50
4709,187.4,24.9,73
4748,163.552,32.92,49
1710,172.77,33.5,68
2078,169.3,38.7,58
1519,144.8,26.78,50
2491,179.2,31.9,68
3858,152.4,25.12,64
405,145.4,16.45,57
4125,133.8,32.5,39
2064,139.8,27.58,54
4525,186.4,28.8,66
848,183.2,15.89189189,72
2105,141.52,18.68,63
2022,142,14.66,65
2,177.1,25,60
4255,147.4,27,84
5701,97.4,24.4,56
325,122.4,22.4,64
3342,132.78,21.72,58
2662,92,17.1,56
1240,143,25,90
5342,159.5,26.8,64
4831,177.577,34.98,66
4124,144.8,27.4,46
2145,128.6,21.6,52
4400,172,44.95,75
1850,99.5,32.11,30
2120,174.04,26.14,50
4128,97.6,25.7,54
2126,159.56,26.82,53
2993,121.8,26.02,56
745,146.3,34.2,70
5403,150.838,26.05,63
4684,167.4,28.19,59
761,97.9,16,47
5962,162.25,23.57,50
616,119.6,16.5,45
5622,129.6666667,19.86666667,63
4075,162,29.35,62
5202,168,25.57,61
1229,118,20.1,56
4603,186.4,37.2,61
1530,157.6,29.62,68
1173,128.066,32.93333333,63
1847,128.32,32.3,56
2104,175.4,38.8,58
1911,154,16,49
5972,143.1,24.4,45
2782,104.8,15.5,40
6036,121.2,23.4,45
1083,192.6,24.4,70
1906,153,22.9,58
2158,128.3,16,95
4212,153.2,26.2,64
2015,136.1,28.84,65
502,216.8,30.6,62
4221,135.8,30.8,67
4167,158,31.6,49
1397,135.3,25.7,80
3315,142,16,107
3085,125,35.7,63
5356,73.5,11.3,25
1101,197.4,30.7,57
2030,154.98,24.54,64
1635,114.6,22.94,49
2114,153.8,19.6,62
695,110.4,26.6,43
3713,178.6,23,63
5390,155.7,27.75,70
4504,201.5,40.8,80
2595,135.2,28.4,53
3331,158.84,23.78,60
188,144.4,31.8,47
1096,219.8,35.84,59
5987,151.9,28.4,43
216,162,36.1,71
2068,159.52,43.28,63
382,70.8,24.2,42
5242,180,29.5,55
1832,128.8,20.654,59
1783,66,13.2,44
3244,162.2,24.8,62
3169,149,36.44,50
2613,95.4,33.8,46
187,177,31.8,51
3178,146.2,35.7,50
3743,170,28.3,56
2400,154,25.2,61
4558,157.4,24.7,67
2339,191.96,20.35789474,65
2028,127.8,21.9,50
2279,167.4,37.62,60
1640,140.5,29.3,74
5170,213.8,35.7,61
1086,164.6,26.5,66
2514,148,31.3,66
317,161.53,30.83333333,45
5959,138.4,20.19,43
4444,159.4,32.2,64
4911,112.73,25.13,66
2025,139,21.5,68
3465,161,11.9,54
1853,137.9,32.65,58
3001,171,26.4,57
5357,69.05,11.65,25
2352,97.63,33.32,41
3299,250,23.51515152,67
1031,139.6,30.6,55
5956,131,27.8,63
573,101.9,27.8,39
4411,190.2,22.7,60
2365,152.6,33.24,66
1521,130.8,29.56,48
2767,113,17.8,57
2355,166.27,36.51,68
1787,88,16.6,51
4796,118.33,22.6,57
4856,140.5,27.5,67
1292,103.73,23,56
3680,170.2,15.75,68
3184,115.2,35.8,47
495,217.4,31,69
5167,111.4,33.86,61
3626,155.4,10.8,46
4156,110,15.8,65
4822,142.4,38.7,63
620,143.9,27.2,55
254,164.8,34.6,50
639,169,18.4,39
3173,162.2,30.4,48
2528,173.2,32.94,56
1864,172,29,54
4838,156,28.6,61
5687,162.6666667,23.4,59
3313,187.8,28.2,62
1319,179.8,29.7,57
4394,156.3,38.15,84
2035,168.56,29,60
2317,160.6,37.43333333,57
1423,146.733,33.26666667,49
2251,179.8,35.5,56
3734,159.2,26.66,59
264,143.2,26.2,66
5245,172.4,32.4,52
3082,129.4,30.48,67
3090,151,36.1,51
2389,139.84,19.8,64
2083,169.18,31.86,53
5074,153.4,24.5,59
40,177.8,34.03,59
3635,121,9.2,61
1339,125,13.5,64
4210,129.178,23.9,57
855,184,25.8,87
5418,88.38,36.92,37
611,145.3,16.8,56
6031,145.6,24.45,51
1169,136.6,25.4,70
5295,176.2,29.3,68
1673,117,21.8,61
4460,186.9,36,68
653,179.3,23.5,56
3537,214.5,40.3,59
1107,141.8,27,57
2005,182,26.4,64
3365,142.2,23.1,52
803,175.2,19.7,67
1510,134.248,33.06,50
790,127.3,23,62
3848,151.4,29,61
3677,107.2,15.4,58
2094,184.44,26.18,63
3943,173,33.7,68
4490,175.6,29.5,59
3730,119.9,31.8,50
1437,202.5,35.46,71
2074,181.54,33.08,68
4256,101.7,17.7,56
2318,182.1,29,67
5217,188.6,35.8,58
462,170.6,36.4,64
3861,154.4,28.22,56
5693,124.8,16.6,38
2480,132,17.1,64
3182,129.4,36.4,48
684,100.3,15.6,36
2406,128,30,76
4351,179.3,38.5,73
488,138.6,31.2,51
1353,207,22.2,67
685,105.3,19.1,45
204,156.2,30,54
4385,156.4,36.5,73
344,103,27.2,49
2796,133,22.6,NA
2297,146,32.4,69
3589,175.78,31.9,62
3440,144.8,28.6,86
4734,145.1,35.9,68
1766,100.4,20.8,66
1550,129,17.3,62
1748,93,18,59
4845,157.6,31.5,63
4486,168.7,26.9,62
4993,167.8,26.13,59
3382,122.2,29,38
1431,173.042,35.2,69
4728,166.6,31,67
3155,128.6,36.3,46
2961,129.8,31.05,55
2240,161,29,63
5300,149.1,29.79,61
2086,191.7,28,60
2062,157.78,29.06,58
3689,141.75,32,54
4981,171,21.57,62
3632,128,10.4,64
2936,85.2,15.4,67
1769,152,17.2,77
796,162.9,22.6,56
1956,186.2,20.7,70
3157,151.6,36.44,47
2464,172.2,31.8,62
4343,196.3,28.8,58
5549,174,29.8,77
2806,99.4,16.6,68
3582,156.1,34.9,70
5452,140.3,35.3,27
4131,149,36.8,73
4112,156.4,25.6,46
5442,154.05,39.31,27
2669,92.5,10.9,84
4432,175,16,61
3430,145,29.1,59
4477,139.12,13.9,69
4480,160.9,28.77,62
588,85.4,14.3,40
79,137.8,29.7,63
3219,134.3,35.9,46
3638,158.6,33.8,59
1720,100,14.5,45
4481,167.6,26.3,64
1566,148.4,24.92,55
1402,175.8,35,77
219,167.5,14.10526316,62
793,117.1,24,39
4583,191.4,28.8,67
4076,170.13,23.8,62
22,178.3,26.4,46
1706,120,13.2,58
1073,155.8,33.96,66
2476,150,30,63
3041,130,33.4,65
5422,142.05,32.6,36
4863,152.5,25.5,55
1849,NA,NA,38
2060,192.8,18.53333333,66
5585,137,31.5,30
2702,155,31.6,60
1895,148,20.2,54
1352,276.4,22.5,83
3224,127.4,31.6,47
2132,144.6,30.2,51
2054,175.26,23.06,65
2827,98.4,17.8,61
5636,54.6,9.1,97
274,179,37,50
5163,139.3,20.7,62
5904,150.8,22.2,63
2494,121.7,24.6,NA
4614,122.8,32.4,59
4115,112.3,27,50
2852,111.4,15.4,65
4223,113.6,16.4,64
822,165.4,23.4,77
4720,173.73,34.67,63
4522,157.2,30.6,67
1246,129.6,31.8,66
1592,163.6,26.66,58
5069,187.5,30.5,78
4348,185.1,26.2,59
1079,187.2,33.2,59
2766,145,19.2,77
2548,NA,NA,NA
1100,210,31.5,60
4937,158.67,27.47,60
3046,144.6,35.64,65
1056,173.4,28,60
259,150.6,19.9,65
4091,174.2,33.8,63
5048,141.6,28.7,75
5330,152.712,9.75,51
4654,128.5,21.7,68
829,173.5,15.5,70
2055,144.52,26.92,47
551,110.4,21.6,57
1804,132.4,29.4,61
3927,155.86,29.17333333,63
3305,147.2,26.8,48
320,93.4,24.8,41
4365,127.3,21.85,67
1630,133,23.2,50
5343,104.8,19.42,51
4063,144.6,34.05,87
5211,176,41.2,65
2918,102.2,25.4,61
3139,127,39.84,47
2685,113,15.8,66
5440,176.8,41.35,34
1725,80,10.6,47
477,173.4,30.5,52
1974,148.04,31.56,60
4057,209.8,38,76
4375,145.534,24.5,57
4415,133.2,40.4,64
365,146.7,25.5,63
2455,193.4,37.7,65
5309,134.1,20.7,59
4572,158.2,25,64
2562,170.7,35.2,68
3646,236.4,35.8,83
4377,192.9,40.35,64
451,87.6,37.05,72
5600,168.8,28.9,63
3687,194,38.6,57
2804,164,24.2,47
5457,141.6,34.65,34
4613,156.3,33.05,69
2960,134.6,30.15,53
5267,203.02,21.3,67
1755,89,15.8,59
297,137,23.1,52
647,121.2,22.3,51
1024,154.4,26.98,50
1028,167,38.15789474,64
2131,184.6,32.06,75
4462,178.3,23.3,61
460,116.8,20.6,55
3252,179.8,17.33333333,69
2493,122,23.6,NA
1790,115.2,32.08,45
2315,165.8,26.7,56
3455,163.07,33.61,69
2374,145.6,31.6,59
1241,153.8,23.8,64
178,112.8,27.8,51
3011,147.8,22.3,56
3281,163.06,20.46666667,68
3328,129.3,14.2,57
2348,141.6,19.26,64
5938,134.9,26,56
5346,148.64,20.15,53
2937,111.85,34.42,65
3143,120,41.26,50
2696,102.4,20.92,86
5656,193.6,24.2,103
5308,197.3,26.6,94
1109,214.6,32.54,59
740,149.5,27.5,72
1438,172,32.75,64
468,166.2,34.31333333,68
1824,171.4,22.2,42
5279,139.2,30.4,60
1841,125.5,20.25,52
2748,110,14.7,65
2857,119,14.1,45
3418,148,24.6,54
2768,89.6,18.9,73
1207,162.7,29.2,55
3333,162.06,24.82,63
1617,145.6,32.5,62
633,114.4,21.2,48
1659,150.4,29.26,50
5726,154.6,22,107
3973,147.6,33.5,58
3875,110.6,25.6,52
556,108.8,25.2,42
4629,165.4,24.5,61
2594,91.7,33.7,43
1439,179.4,40,64
1286,122.53,35.4,57
2941,93.4,30.05,52
4097,178,20.6,68
1926,151.6,36.78,54
3744,144.3,30.38,57
1567,125.4,22.68,55
2148,146,31,58
4275,102.9,16.4,59
3412,156.3,33,54
557,113.8,30,40
797,145,23,75
4576,162.7,36,67
2973,41.9,22.9,51
3234,137.6,33.8,55
5971,135.5,25.52,30
5919,113.6,24.9,58
5076,215,30.2,79
3451,121.6,29,49
5721,120.6666667,18.6,61
2259,190.5,35.64,67
452,104.45,35.6,45
6056,170.8,24.55,60
4494,171.4,18.1,66
1758,97,19.6,48
1381,172.2,33.3,70
2881,110,20,46
2433,155.2484,36.25,66
3855,179.2,39.8,72
2761,111.7,18.7,76
705,88.2,23.9,26
3682,176.8,27,70
3132,121.4,35.88,53
2776,97.4,16,59
1152,156.6,28.5,61
1449,200.85,29.4,64
800,115,20.9,58
4936,132,24.47,61
1351,145.75,34.53125,65
5150,116,32.6,63
5655,167.2,21.2,98
170,142.2,29.1,60
4680,161.1,30.7,60
4930,128.4,27.93,73
2924,97.2,17.3,58
1088,132.51,19.2,66
2889,164.4,23.92,52
2841,122.4,18,67
4439,174.6,27.3,60
196,134.1,27.1,66
5423,137.45,30.58,27
4682,151,32.9,74
4713,159.8,33.38,60
1220,160.8,36,67
5663,122.6,23.4,48
3614,164.6,32.4,61
1436,157.8,27.52,74
1247,165.8,37.3,70
497,175.8,29.9,60
2867,116,27.1,67
4461,158.8,34.1,62
4879,169,33.2,65
232,178.6,31.3,58
2618,109.4,39.1,58
4924,134.6,31.13,74
3735,156.2,28.44,59
2807,101.8,20.2,61
42,153.133,39.86666667,71
5270,160,31.4,59
2031,177.04,21.52352941,59
677,102.3,19,77
147,188.8,32.4,54
5200,161,29.2,52
4149,214.7,30.6,87
214,115.8,27.1,60
1904,129,23,47
334,159.4,29,61
4913,114.53,27,56
1890,144,23,49
4658,164.8,32.8,58
1505,158.4,34.1,56
1917,156,25,40
4378,191.25,26.8,82
4865,157.2,24.5,65
5369,153.4,29.9,65
1560,144,31.9,53
230,163.2,35.76470588,50
1806,119.2,28,98
4898,115.73,26.73,57
4854,171.1,30.3,60
1695,131.9,37.7,44
265,210,37.2,53
2844,114.4,17.8,68
2024,168.08,21.26,68
4535,150.2,25.72,66
816,168.8,20,54
2505,134.3,37,53
5070,166.5,30.1,73
821,149,18.6,66
431,184.1,19.4,57
5935,111.2,21.7,43
2780,108.6,21.4,66
5634,120.5,28,70
1564,150,30.6,61
5283,148.92,35.21,64
277,158,28,51
2507,144,26.6,61
1456,159.32,34.8,73
5463,116.9,22.38,37
3903,139.3,33.6,72
4269,110.4,27.6,60
4312,166.6,33.48,63
5084,182.2,26.4,52
5099,145.5,33.3,77
3394,128.4,22.1,44
4008,120.4,16.2,49
4213,117.8,34.6,60
3450,130.95,28.20909091,73
2938,92.6,33.15,63
1958,175.2,27.5,59
1667,128,12.8,NA
3015,143.5,29.05,49
4087,169.7,25,54
3039,166.44,38,63
4119,125.3,19.3,56
244,187.4,39.4,55
2369,145,34.6,62
4454,148.7,27.7,57
2284,158.5,23.3,67
1697,115.8,28.9,48
1711,162.4,29.4,55
5339,122.9,25.55,58
612,195.4,32.3,55
5138,147.4,23.8,57
739,142.8,26,54
2935,111.6,23.6,73
3933,148.6,31.72,45
2498,194.2,33.66,62
4291,156.5,33.51,59
3853,132,28.1,61
1450,156,40.8,68
5658,122.4,20.9,42
146,149.2,35.6,52
3572,164,22.76,64
5235,192.4,26,49
1085,187.375,36.12,69
1961,175.6,33.4,61
1432,159.1,33.1,74
1218,155.9,34.2,85
3667,136,19.6,60
4423,158.5,20.7,58
391,114.99,24.8,54
3158,148.2,28.84,49
93,164.6,32.56,56
4222,181.4,37.1,56
2143,111,13.5,77
5215,188.9,34.4,70
4271,112,23.2,60
1844,175.4,36.66,27
1119,169.6,34.7,61
3066,167.8,23.6,56
4338,240.53,30.27,67
4366,181.23,19.73,59
3057,175.8,24.56,57
4340,166.2,24.4,68
428,161.5,30.5,63
1226,130.3,23.5,53
1795,160.6,29.24,50
5266,180.454,22.8,68
5406,202.9,26.7,70
3839,149.8,11,46
1281,144,33.6,46
4376,165.7,30.6,56
4890,139.13,22.71,66
467,203.8,27.1,93
4298,188.3,31.8,61
4373,145.09,26.3,65
1744,90,16.8,59
2070,158.76,29.4,58
417,168,28.7,59
6051,134,25.7,49
5756,152,25.6,95
4447,268.1,24.8,96
4360,169,16.2,65
4466,159.2,26.5,68
3627,166.4,21.6,67
4278,168,34,57
2002,125.8,31.6,56
4618,187.4,36.7,68
4719,185,37.8,71
1391,147.2,32.6,58
4073,186.05,31.57,65
2757,121,18.8,63
667,115.3,24,44
1677,138,18.5,70
2836,95.6,20.6,69
235,159.2,31,48
307,97,22.4,36
2471,175,27.4,59
726,128.9,22.9,76
5976,165.2,20.35,43
1355,184.2,35.6,69
4948,125.3,14,70
331,148.2,22.8,42
5254,147.2,30,66
5654,153,24.7,78
4300,166,33.78,86
1094,175.2,37.2,65
138,149.5,21,60
5253,153.8,31.4,65
5210,182.4,30.3,67
4220,216,28.8,83
1597,113.4,32.8,37
4702,145.4,28.7,59
3399,146.4,17.2,59
1739,175.8,29.4,57
39,125.042,19.47,55
4363,217.6,45.05,69
3679,199.4,37.6,57
2871,97.6,16.8,70
5544,183.3,31.3,79
4136,105.3,28,42
5011,126.13,21.13,59
1377,183,42,66
5033,134.47,26.73,71
643,155.2,15.9,53
5133,122,28.8,67
5278,175,31,NA
4495,164.87,21,59
354,106.2,31.6,53
728,185.4,32.4,51
4756,159.92,32.35,80
77,94.5,29.8,65
4001,133.6,17.6,75
801,124.1,26.2,65
397,95,20,48
3167,126.8,32.14,50
4335,136.6,36.5,55
2344,187.987,23,65
2683,118,10.2,82
5415,139.3,36.9,34
1087,121.18,29.77,50
