"GBSid","PH","LW","FT"
1497,122.2,25.54,48
1948,166,21,48
5124,156,29.4,61
4089,150.55,32,65
551,110.4,21.6,57
194,142.8,31.9,56
414,149.6,35.08,61
3022,154.4,23.26,46
110,167,29,65
3998,144.6,31.4,65
2710,136.6,27.3,53
4440,178.32,25,60
2773,122,22,61
1077,203.6,30.1,62
2614,103.6,34.8,43
4268,186.6,34.2,60
3684,186.2,35,56
1353,207,22.2,67
2172,150,25,57
2940,110.65,26.5,48
4069,168.2,37.3,71
4953,112.07,27.6,77
4123,138.8,37.5,46
4518,186.5,26.35,70
432,146.42,24.78,65
2634,161,33.4,61
1417,214.8,26.9,77
3121,117.6,34.2,43
4372,179.7,44.8,66
5021,147.13,24.13,68
3539,31,13.3,30
250,161.4,42.8,53
2982,106.78,29.4,50
3800,157,23.7,58
5103,125.8,31.4,45
5927,100.2,26.3,51
1105,165,31.4,57
2054,175.26,23.06,65
3902,121.8,12.85,61
5322,131.2,24.15,60
5549,174,29.8,77
1795,160.6,29.24,50
4498,155,29.22,61
5969,236.875,30.375,92
3006,138.5,11.6,58
2807,101.8,20.2,61
2286,151.7,27.7,58
1393,179.1,32.2,60
836,153.75,25.55,48
3589,175.78,31.9,62
343,174,29.6,49
5966,168.5555556,19.22,50
1389,176.4,21.8,76
2020,214.26,28.48,61
808,187,22.3,69
3286,215.4,29.6,55
3360,190.2,26.7,49
2921,109.8,15.2,44
4476,115.8,21.8,58
1222,162.4,26.7,54
3048,133.4,31.2,62
619,143.6,27.4,55
2595,135.2,28.4,53
4641,130.8,27.6,62
2532,157.2,29.76,56
1509,139,26.28,63
2698,155,23.2,51
274,179,37,50
3929,140.63,35.63333333,56
1429,157.8,40.1,67
1072,178.4,33.8,59
5939,131.3,27.6,49
1208,167.3,25.4,68
1495,135.4,31.5,54
4974,157.73,34.57,66
4651,170.2,26.2,67
31,133.5,21.9,51
3224,127.4,31.6,47
4892,137.27,25.13,53
4394,156.3,38.15,84
4805,137.47,19.67,67
362,186.9,32.2,61
2032,158,34.4,54
3897,166.23,19.44666667,54
2478,194.4,35.8,54
2130,144.2,21.04,53
3201,162.2,35.7,51
6005,161,34.08,48
5144,114,19.8,46
2671,130,23.5,58
5629,115.8,27.4,70
441,162,22.7,66
1152,156.6,28.5,61
3994,158,23,62
5121,183.3,28.4,72
1299,143.4,30.04,71
1730,105,18.8,59
1278,208.6,29.82,56
2533,149.2,31.4,55
4202,164.4,28.8,55
344,103,27.2,49
3640,167.2,31,59
159,129.8,19.3,60
135,167,20.6,63
6056,170.8,24.55,60
641,142,23.4,51
1800,126.6,20.2,42
365,146.7,25.5,63
5159,164.88,33.8,76
483,197.4,34.48,54
1225,126.1,23.2,52
564,111.99,25.8,59
1189,107.2,17.6,71
4353,213.1,42.45,77
1498,142.8,26.9,48
1877,199,27.4,64
318,102.4,24.6,57
787,181.6,18.4,70
1615,109,21.3,32
4629,165.4,24.5,61
4469,152.5,27.8,62
1304,110,35.8,66
1557,112,19.9,60
4625,166.8,29.4,68
3052,162,17.54,60
789,161.8,26.9,60
4537,177.2,25,62
725,161.7,26.7,63
5376,165.6,35,63
4823,185,33.8,57
2654,137.5,13.5,NA
5474,111.9,31.01,38
5109,143.2,34.05,57
3144,118.1,32.4,46
2534,160.4,34.24,63
2823,90.2,11.6,53
4450,165.75,38.91,56
209,148.2,31.4,53
11,176.4,29.82,58
1964,159.8,21.7,61
541,152.0875,30.26,57
2104,175.4,38.8,58
2002,125.8,31.6,56
588,85.4,14.3,40
5989,136.5,24.8,51
2707,113.86,24.86,53
3775,149,27.2,71
700,102.8,19.6,46
1041,169,37.7,63
4210,129.178,23.9,57
4161,149.6,31.7,46
3439,145.4,27.9,48
686,88.3,16,38
3737,168,26,56
2806,99.4,16.6,68
134,213.4,25.3,62
5420,148.95,31.94,27
5297,160,31.8,63
5578,146.5,36,86
804,110,15,90
4507,168.5,29.25,70
3941,179.5,24.4,64
4756,159.92,32.35,80
100,224,26.2,52
2528,173.2,32.94,56
4850,155,32,70
5602,155.5,28.3,68
5984,134.75,26.37,50
6025,190.1,22.49,49
3857,169.8,40,66
2,177.1,25,60
1720,100,14.5,45
1395,105.8,20,46
306,174,30.8,55
2429,153.08,27.64,69
3404,147,30.6,45
563,126.8,25.6,45
4673,151.8,37.7,60
542,148.2,18.36,51
1571,135,23,60
2436,131,27.3,67
3613,157.2,36.8,61
5624,82,19.3,70
136,169.6,22.6,91
4738,182.008,32.64,62
6053,131.5,24.75,51
2296,157.3,34.3,61
5349,110.596,20.5,44
2097,140.54,25.9,71
4072,149,28.9,70
2826,98.4,18.8,60
679,91.6,16,16
4993,167.8,26.13,59
4985,157.87,21.4,77
5205,160.32,29.8,61
537,163.2,20.7,53
4331,192.53,31.73,52
3030,112.4,21.5,39
3296,180.8,16.25641026,53
2399,200.4,34.6,53
1600,127.8,38.9,55
5336,104,25.45,58
1387,173.47,23.47,52
150,168.2,15.29411765,57
4239,91,31.8,85
1539,150.4,25.2,54
329,121.2,24.3,52
3649,234.6,30.4,78
4935,154.73,30.93,61
5099,145.5,33.3,77
3244,162.2,24.8,62
88,105.6,23.6,63
5634,120.5,28,70
3868,104.4,17.2,39
4876,182.188,35.21,65
1534,144.6,28.18,51
2670,118.6,19.4,64
498,180,27.24,64
1119,169.6,34.7,61
1909,180,21,56
81,174.8,29.6,66
5345,127.465,21.3,49
2936,85.2,15.4,67
1335,206.8,27.4,66
4655,121.2,19.4,61
1447,158.26,28.7,68
2968,93.6,13.27,48
2495,197.35,30.95,66
4359,190.7,21.5,59
3598,152.4,34.08,56
1282,144.6,27.22,50
2518,175,20.54,57
4273,146.3,17.7,60
703,100,15.2,69
5965,161,19.83333333,46
1942,172,26.9,62
2981,92.28,24.26,42
2583,103.4,25.2,48
4279,136.8,20.6,70
191,115.8,22.7,54
4572,158.2,25,64
4704,143.47,22.5,71
3065,106.6,32.8,30
5049,116.8,22.13,74
1184,102.9,20.6,67
1925,153,28,54
2559,136.2,27.7,70
4110,168.8,26.2,52
5266,180.454,22.8,68
2540,174,31.3,61
4403,163.2,27.8,55
780,174,20.9,59
325,122.4,22.4,64
3292,146.93,32.94,56
1606,136.4,27.8,50
229,165.6,30.2,50
3714,156.9,32.85,62
2924,97.2,17.3,58
1874,191.4,26.1,62
2048,188.86,35.88,64
5638,126.8,10.6,66
4358,168.8,39.7,65
4675,177.4,29.4,87
383,169,27.8,53
2033,162.4,32.9,54
3615,148,19.4,63
1390,163.6,32.4,65
587,102.2,31.2,37
5552,189.3,32.7,95
4138,182.7,26.9,65
3093,142.2,33.9,43
2912,107,15.6,47
205,209.2,24.9,58
856,148.33,36.45,55
4471,108.4,22.4,65
1431,173.042,35.2,69
190,169,23.6,67
1301,165,29.28,68
114,166.4,26.6,63
5048,141.6,28.7,75
26,162.8,24.7,53
3836,189,28.7,52
156,167.8,27.4,55
4914,121.67,23.33,77
3600,155,25,70
1321,143.03,24.8,60
401,98.75,26.5,41
290,169.2,25.9,60
4401,173.2,33.5,80
1066,175.8,25.3,57
2661,88,12.4,59
2510,125.4,21.9,56
1996,156.8,35,72
3033,140,30.4,62
1638,126.2,21.7,51
2023,150.24,28.06,61
3088,150.7,37.02,46
4405,171.1,26.5,64
3914,188.4,28.34,61
3262,177.8,28.2,58
1287,114.33,22.6,60
1902,160,15,54
1171,144.266,37.66666667,55
1530,157.6,29.62,68
4290,151.13,35.55,73
1551,147.6,36.64,51
5637,65,31,113
1693,117,20,66
393,102.6,29.8,54
422,185.3,30.6,65
816,168.8,20,54
4133,154.1,16.14,68
1233,179.4,31.9,75
4809,120.47,21.33,59
193,128,21.2,62
2875,101.5,14.5,55
2287,168.9,25.8,66
4796,118.33,22.6,57
2353,145,28,49
3320,189.4,24.82,71
1179,173,19.5,67
4351,179.3,38.5,73
4352,228.4,22.2,84
4098,173,20.6,66
3785,177.6,25.5,61
3708,166.6,28.3,64
127,150.4,32.7,66
1220,160.8,36,67
1755,89,15.8,59
5033,134.47,26.73,71
4797,180.1,28.7,81
2341,145.1,24.65,56
4006,134,15.6,63
3160,125.2,32.6,47
1053,150.7,25.7,60
2325,169.4,31.54,70
4142,194.6,30.6,57
5366,126.815,21.15,64
4741,200.04,30.95,90
5067,156.9,29.8,80
3966,164.666,28.98,58
3638,158.6,33.8,59
4062,193.4,28.25,75
3704,175.6,29,64
2525,187.8,30.56,58
3080,143.3,41,61
3883,114.4,17.5,41
2498,194.2,33.66,62
810,193.4,22,64
1553,148.6,35.42,51
4238,164.76,35.21,61
1449,200.85,29.4,64
4575,186.5,26,60
1695,131.9,37.7,44
2946,141.6,29.8,55
4541,179.2,29.8,57
1180,136.3,13.6,68
1692,161,24.4,72
1187,122.3,18.1,55
1456,159.32,34.8,73
2453,196,40.4,77
1667,128,12.8,NA
5300,149.1,29.79,61
3147,117.8,42.92,49
3146,119.6,35.3,47
3796,165,24.3,63
2735,165.7,32.36,69
593,121.2,26.06,44
2107,154.8,26.9,72
5312,137.3,20.45,58
559,100.4,20.4,40
2986,165.38,27.25,51
3254,185,33.4,64
4637,162.8,24.7,62
3270,155.2,37.5,53
3588,127,37.71052632,62
2557,125.995,21.5,72
2260,161.6,33.6,76
1619,128.4,24.9,56
183,156.4,33.9,54
834,148.8,32.8,50
4409,187.62,35.9,74
5028,161.13,31.53,74
2959,114.3,27.77,45
2505,134.3,37,53
2141,117.2,28.2,47
2904,121.8,24.08,46
2090,127.9,31.86,52
4432,175,16,61
2951,137.2,34.3,47
3058,166.8,35.6,55
4049,223.9,24.7,69
237,175,40.4,54
3954,165.6,27.4,59
1718,169,25.2,64
4272,97.68,16.3,60
242,174.6,43.6,50
3808,165.8,19.26,62
4081,159.79,23.07,65
3965,140.8,23.7,65
1218,155.9,34.2,85
2966,117.857,20.71,55
3677,107.2,15.4,58
767,103.7,20.6,47
5915,107.8,25.6,64
1026,202.6,40,66
4912,127.07,27.8,53
4688,181.1,35.1,71
1928,170,17,60
2766,145,19.2,77
2641,120,10,73
4112,156.4,25.6,46
4716,171.2,30,59
2404,178,20,71
4436,183.7,42.7,77
2739,128,32,38
1526,127.6,32.6,51
3310,203.2,35,55
3824,143.6,29,68
5990,139.8,28.87,43
2803,132,16.6,47
4615,160.4,30.7,59
1523,148.2,36.1,54
4167,158,31.6,49
3742,170,26.6,57
426,181.678,28.2,83
2902,128.2,26.58,59
3534,36,12.3,26
2106,181.54,29.22,63
5720,126.3333333,24.6,61
4365,127.3,21.85,67
6040,132.5,18.95,34
5761,158.6666667,27.33333333,62
658,139.9,22.4,53
1318,177.4,34.3,60
2789,110.4,20.56,67
1360,207.6,29.2,72
324,105,28.6,54
2908,92.2,20,39
5763,127.6,25.4,102
3053,131.92,33.46,62
2352,97.63,33.32,41
1645,112.5,13.6,60
25,133.2,26.9,58
1008,222.2,37.3,63
5367,138.2,20.6,58
1558,142.8,31.42,53
2316,140.8,31.8,66
2771,115.6,17.9,65
2351,191.2,30.8,58
5309,134.1,20.7,59
1970,142.6,23.8,60
3764,135,21,62
2570,184.5,32.84,68
4778,124.8,22.5,51
1064,146,37.32,62
5912,110.9,25.2,51
3578,121.4,16,66
674,136.7,19.6,55
1505,158.4,34.1,56
5719,132.6666667,21.8,60
1575,175.2,31.88,57
2158,128.3,16,95
2815,155.38,31.16,128
3747,176,28.3,63
5636,54.6,9.1,97
2336,168,29.2,63
4493,188.9,26.45,75
246,176.4,45.6,58
1647,149,30.7,64
2334,211.4,31.76,56
2603,110.8,35.7,55
1668,126,22.2,59
3832,124,25.5,60
3008,115.38,26.88,55
4180,161.88,34.32,58
1932,197.8,30.6,63
1778,97,16,51
5599,145.5,20.5,70
3379,146.8,28.8,46
3042,152,42,50
5076,215,30.2,79
3812,153.2,29,68
4547,166,28.8,60
5051,140.07,20.73,64
3133,152.4,32.06,40
5386,180,37.66666667,62
1664,128.2,32.6,44
3811,160,30.7,65
2975,207.7,35,65
1216,178.6,38.7,65
2961,129.8,31.05,55
2171,190.6,26.2,61
1703,152,21,65
4361,168.1,34.3,57
2251,179.8,35.5,56
5579,179.5,30.5,73
994,185,33.6,56
4895,114.47,24.73,53
4402,197.5,26.3,67
2290,153.2,35.35,60
2308,164.8,29.3,59
1920,145,23,39
101,207.8,26.8,62
561,147.8,27.6,78
3721,168.2,24.7,64
2156,206.3,19.7,104
174,189.6,41.8,66
2785,122.5,14,84
3168,147.6,35.28,50
2642,113,13,70
6013,157.1,20.92,43
247,179.8,41.6,55
1845,165.625,34.46,NA
5177,102,19,57
2056,151.4,29.8,68
3100,145.4,26.44,70
4494,171.4,18.1,66
1306,151.6,31.4,71
5484,138.2,7,67
758,79.4,14.1,29
1535,133.6,27.6,49
4327,141,27.6,45
2610,127.8,26.6,47
1747,80,18.6,59
634,145.5,25.8,59
5102,182,27.1,54
466,178.2,32.7,63
5477,119.7,33.59,52
4475,184.2,25.9,59
558,131.8,36.2,66
849,175.2,21.1,79
4421,215.1,42.65,84
2494,121.7,24.6,NA
5307,182.6,20.55,62
3658,155.8,33,67
798,117.6,20,55
4095,180,38.16,62
338,141,23.6,52
248,179.6,37.6,54
1193,123.3,22.3,78
4557,169.4,28.2,62
718,132.16,22,59
2909,113.4,19.8,48
4293,131,17.1,60
1731,114,20.6,68
2878,82.4,15.6,50
2460,146.6,34.83333333,65
1892,149.4,30.8,48
3236,127.4,34.6,48
1701,167,35.7,70
2566,176.2,32.83333333,68
2150,150,33,60
2787,135,19.2,67
4934,127.33,27.6,41
5273,179.65,35.63,59
3369,156.3,30,49
3097,117.6,41.2,43
4752,163.1,27.95,81
1543,116.6,20.76,51
2506,166,32,68
2126,159.56,26.82,53
2736,123.46,29.76,41
4420,155.33,30.77,74
4858,158.1,29.4,62
5292,152,6.5,60
523,146.6,36.25,62
2469,172,40.4,62
258,172,34.6,58
4825,170.4,33,65
4232,132,22.2,48
4808,123.07,21.87,57
2915,115,24.4,52
5295,176.2,29.3,68
91,162.1,29.7,66
5325,136.824,21.595,44
2082,166.44,38.26,50
3683,183.6,35.8,63
2917,114.4,17.2,57
1378,178,32.2,68
1036,189.6,31.38,61
3412,156.3,33,54
5284,148.92,35.21,64
1546,200.2,34.86,58
5123,127.2,21.5,60
3799,161.6,22.64,62
1419,233.6,31.3,77
3281,163.06,20.46666667,68
2443,115.5333333,31.4,61
2076,163.4,29.1,68
3774,149.8,25,74
3246,145.4,22.4,54
360,166.2,32.2,62
4556,191,21.47,59
1308,178.8,30.6,68
257,132.8,27.6,69
1082,195.2,32.92,64
3757,154.4,25.5,63
4488,160.1,30.8,68
4284,166.5,34.9,61
4753,213.9,37.75,79
672,103.7,22.6,45
3176,157.6,31.6,48
4848,162.8,28,62
2621,129.6,29.2,46
3294,153.8,28.4,55
5630,130.4,25.8,61
4664,158.2,30.28,78
4999,150.07,27.4,70
1113,175,36.66,56
590,160.6,26.82,55
3348,142.4,29.3,38
1199,125.6,22.7,60
5066,192.2,24.4,63
745,146.3,34.2,70
1743,89,17.1,68
1687,138,28.4,69
4315,148.3,30.5,48
119,141.2,33.7,65
5385,194.3,37.2,65
5084,182.2,26.4,52
1899,148,18,49
5379,144.2,30.9,62
5689,169.3333333,23.53333333,61
1324,128.52,33.92,51
3636,155,19.7,76
2853,109,19.3,64
740,149.5,27.5,72
1883,209.2,23.6,67
4212,153.2,26.2,64
4586,187.4,28.8,68
213,145.2,34.6,53
3092,130.4,33.5,52
1370,147,32.4,67
2778,114,21.3,62
4657,174,35,60
3672,164.8,29.2,60
3036,174.1,27.78,50
4451,153.1,17.9,64
3530,25.5,13.3,45
2704,122,26.4,56
1170,141.8,37.25,56
3364,146.2,23.2,52
2582,151.2,34.8,59
1676,162,19,63
5239,169.33,22.47,72
1745,129,46,40
5910,113.1,22.6,58
1679,166,34,48
2385,115,7.9,58
3442,97,14.4,52
116,183.4,37.8,69
1907,160,18,49
2254,197.4,36.8,61
577,152,30,44
5446,147.5,41.74,42
4490,175.6,29.5,59
1440,159,28,57
4492,177.902,35.39,59
4489,164.2,33.2,78
2349,140.6,33.28,65
240,164.6,30.2,56
3414,137.2,20.66,46
453,100.9,36.5,53
3289,178.89,37.65,50
4649,122.6,23.6,69
35,178.266,39.2,63
2517,186.7,35,69
4280,131.8,27.6,54
3278,129.95,27.02666667,53
1379,188,39.7,74
3200,120.75,37.5,30
1560,144,31.9,53
5993,107.6,21.54,28
102,177.1,23.7,51
5194,177.67,34.79,76
1317,143.41,35.44117647,49
4256,101.7,17.7,56
2266,160.4,33.98,62
2372,159.6,34.26,65
1972,160.5,24.7,60
2115,133,26.4,59
4840,204.6,31.2,67.6
4832,184.64,32.7,65
3136,144.2,34.4,53
1803,105.6,21.6,89
1989,162.4,22.6,59
1570,144.6,24.32,57
2929,118,21.4,70
610,108.3,14.8,52
5468,111.8,28.69,34
4252,90,32.6,79
2229,84.3,10.3,37
2730,142,10.9,58
3064,162,34.58,59
3165,126.2,34.72,47
1618,123,17,NA
5241,123,20.75,74
1655,148,24.2,60
2121,129.4,26,54
2284,158.5,23.3,67
6021,197,23.66666667,52
1108,204.2,34.56,60
3583,135,28,75
1118,167,21.3,59
2019,152.36,21.66,60
3342,132.78,21.72,58
4053,194.7,33.9,83
595,117.2,36.24,43
1460,191,25,67
1634,115.2,20.56,50
2447,167.2,20,70
2476,150,30,63
1204,114.3,21.5,69
5117,168.6,19.9,75
2509,171,34.2,66
3230,129.6,37,49
4596,186.1,28,59
4444,159.4,32.2,64
4814,131.53,25.86,66
291,93.2,26.2,39
5225,177.5,36,87
5751,157.6666667,24.4,60
5652,117.4,10.8,40
4555,214.6,34.68,95
2880,123,17.1,102
2174,165.2,27.6,61
5729,129.2,16.46666667,60
1855,211.2,21.23,78
3000,138.16,16.24,43
5970,127.1,20.18,33
5388,140,26,56
3642,155.7,35.65,73
180,167,34.4,60
4093,103.6,19.8,52
664,139.6,25.3,31
3957,137.2,20.6,66
3351,106.3,30,50
2531,152.4,37.4,62
652,118.2,26.7,54
4901,133.27,27.6,80
2045,141.9,16.74,48
3247,167.2,33.4,60
4605,157.2,19,64
5976,165.2,20.35,43
2315,165.8,26.7,56
5568,150.5,26.4,57
5323,119.925,23.75,59
2651,96,15.4,78
89,143,26.2,58
2014,151.82,25.1,53
1383,207.6,32.64,65
1465,149,23.5,59
1486,137.8,44.2,61
801,124.1,26.2,65
2699,149,23.6,61
5274,152.02,32.87,62.5
286,151.8,23.2,53
4294,171.5,29.75,61
2676,170.6,23,62
3532,133.7,27.07,52
340,129.6,26.4,46
2829,91.6,16.8,57
1678,152,19.8,49
1527,146.4,26.84,51
5318,167.5,28.3,63
4092,170,28,51
4842,156.5,32.1,50
4097,178,20.6,68
1758,97,19.6,48
4942,107.6,27.27,68
4700,156.9763,23.89,64
1314,205.8,37,69
272,185.6,35.8,53
799,106.2,19.3,54
1812,136.6,23.4,44
2793,104.4,21.2,65
993,163.4,35.78,58
2827,98.4,17.8,61
2523,150.4,31.1,55
2063,147.54,34.7,55
2630,132,21.3,54
2445,161.6,29,60
5656,193.6,24.2,103
817,203.8,23.2,73
1538,145.2,28.4,51
5421,139.075,23.1,38
495,217.4,31,69
1303,160,25.4,69
3443,128.27,30.18,67
2906,169.6,32,68
3861,154.4,28.22,56
2127,150,22.3,49
2597,169.8,29,89
5571,170.8,30.5,80
1641,136.4,38.4,44
1002,157.1,28.5,66
4734,145.1,35.9,68
5140,155,32.2,58
454,125.4,20.4,55
5335,106.7,25.45,59
2356,177.02,24.5,66
76,123.3,31.8,65
3324,176,35.3,63
6012,152.6,31.23,46
2549,105.5,24.1,79
4527,167.8,28.72,65
1691,162,24.4,69
5983,161.7,22.35,46
3878,131.4,18.6,50
434,158.4,31.2,63
4486,168.7,26.9,62
509,162.1,33.95,65
2383,162,8.2,62
2945,136.3,29.85,48
1328,160.01,31.77222222,66
471,162.6,26.8,71
2481,170.6,35.3,59
391,114.99,24.8,54
1772,86,19.8,49
4894,134.6,26.4,64
4044,170,32.7,61
2640,121,12.1,61
2538,156.8,29.8,60
52,116,34.6,66
1510,134.248,33.06,50
3455,163.07,33.61,69
282,159,39.8,49
3880,126.8,16,49
5580,189.3,32.7,83
1895,148,20.2,54
2733,110,18.2,61
4384,200,22.6,59
5042,145.47,26.73,59
6034,171.5,22.05,49
4134,152,26.3,52
673,142.6,18,46
1203,160.4,24.6,69
3983,154,33.99,62
3326,131.64,13.46666667,56
1019,174.2,27.3,70
3951,177.4,24.3,63
999,169.2,30.8,63
5940,186.1,26.5,64
4145,121.9,23.1,48
597,142.8,29.62,46
42,153.133,39.86666667,71
3304,168.6,26.6,56
494,183.6,26,72
2131,184.6,32.06,75
3968,179.3,37.2,50
4465,179.6,42.55,68
769,74.2,14.6,26
480,174.6,34.4,66
840,138,25,53
5044,126.2,20.78,63
3750,140.5,23.5,58
4395,142.5,25.8,85
3078,152.4,38.26,61
1904,129,23,47
1181,111,26.8,61
4283,172.7,34.3,57
2762,141,27,59
5120,142.96,27.9,83
3399,146.4,17.2,59
3648,179.6,41.4,77
1694,144,12.5483871,71
5988,136.4,24.35,44
598,126.4,27.52,60
2261,146.1,20.3,51
2489,186.8,34.4,65
5997,195,23.4,51
545,142,27.3,44
1033,207.8,32.6,63
1698,112,26.8,54
452,104.45,35.6,45
1616,92.8,22.7,43
1760,123,30.6,71
6014,161.8,29.94,47
5370,169.8,33.6,68
2318,182.1,29,67
4191,104.6,30.6,38
1835,116,25.7,52
3407,126.48,20.06,57
2490,178.41,31.45,70
4531,170.2,30.3,70
3199,134.2,36.7,46
1673,117,21.8,61
1944,156,19,47
4687,189.8,27.3,68
1715,123.7,21.4,54
535,162.5,27.8,61
2591,100.6,35.2,46
355,156.7,31.9,63
5627,106.6,19.2,61
198,157.4,33.9,52
2978,40.6,18.3,58
4141,209,23.4,74
5389,236.4,35.8,83
1776,91,18.6,51
1316,174.6,31.5,60
2859,119.766,32.36666667,53
5946,89.4,22.4,51
5114,160.5,33.3,80
3397,120.2,33.6,57
2433,155.2484,36.25,66
3334,129.8,29.4,52
212,153.4,32,61
2750,110,13.4,43
260,137.2,29.85,49
2465,168.2,31.7,65
3989,174.16,33.18,65
5979,141.75,18.46,40
4269,110.4,27.6,60
2587,129,27.8,46
1418,173,32.8,54
3746,165.4,27.5,57
99,130.2,32.9,49
5291,175.3,15.3,77.5
1813,149.4,17.6,39
3376,161.6,28.7,59
295,171.8,26.5,59
1391,147.2,32.6,58
2669,92.5,10.9,84
4149,214.7,30.6,87
28,165.07,31.47,50
3753,126.4705882,21.2,66
2161,133.4,34.93333333,59
4632,151.6,28.3,61
1544,113.2,20.36,44
4852,195,29.9,67
2754,100,14.9,29
4427,130.07,34.77,54
3104,119.6,40.1,49
461,100.15,30,66
1358,154.6,25.4,55
2472,NA,NA,NA
4130,107.4,21.3,68
2713,113.3,11.8,93
5100,150.8,20.3,68
5363,169.4,22.5,107
4299,182.5,31.9,68
543,118.4,21.8,50
3137,127,39.84,52
2747,120,24,63
1374,184,39,69
1622,98.6,26.12,46
3233,201,38,49
591,98.8,26.72,44
2552,143.4,32,68
3723,142.72,23.46,75
3877,126.8,16.9,49
3102,149.6,35.38,44
4456,191.2,38.15,70
2537,152.8,35.54,58
1926,151.6,36.78,54
4743,183.47,28.01,64
8,178.8,31.4,59
3940,129.2,16.92,45
1659,150.4,29.26,50
1521,130.8,29.56,48
2872,97.6,17.1,47
1636,137.2,28.5,48
4972,145.8,26.87,54
1482,107.8,20.14,41
3845,163,29.2,65
3768,188.4,27.8,62
2529,189,38.1,62
4806,144.2,17.87,60
4249,147.3,33,90
5162,124.8,17.4,53
1416,177.8,25.4,63
2837,89.6,10,60
5585,137,31.5,30
4938,138.6,27.83,56
4768,148.33,24.2,75
1371,175,29.7,72
467,203.8,27.1,93
2752,107,15.4,43
521,216.8,22,130
3999,147,30.2,61
752,125.9,19.5,53
571,121.6,34.2,35
3207,148.8,36.2,46
2524,143.7,26.7,57
4189,132.5,35.05,51
153,142,20.1,66
4915,166.67,30,59
84,160.4,26.9,51
6018,142.5,30.81,50
1773,111,20.6,54
2604,104.5,35.3,41
5191,137.98,23.9,68
2795,97,22.6,67
632,142.3,26.8,52
5355,117.5,21.2,59
4194,91.4,23.48,40
1134,172.6,26.62,68
1953,160,14,69
2392,155,22.4,69
800,115,20.9,58
3068,151.2,31.66,58
3776,146.6,26.46,57
5286,144.2,27.8,58
2380,129,16,88
1127,121.03,27.04,44
3938,141.4912,23.54,43
3647,155.7,27.75,70
4883,193.6,35.2,63
4057,209.8,38,76
2988,108.62,26.36,55
4291,156.5,33.51,59
1221,151.8,24.6,71
3071,162.6,36.14,61
693,102.1,22.9,43
783,119.7,16.9,57
5950,96.2,20.8,46
4124,144.8,27.4,46
3198,157.2,40,48
1129,157.8,30.6,61
1355,184.2,35.6,69
56,186.8,33.8,62
4748,163.552,32.92,49
5133,122,28.8,67
731,144.7,18.5,74
1981,181.66,17.20571429,54
3730,119.9,31.8,50
4242,119,21.6,68
5247,188.8,32.7,57
2618,109.4,39.1,58
2996,125.4,22.3,54
4106,199.5,21.8,80
2125,149.58,35.12,58
236,165.2,36.4,47
79,137.8,29.7,63
1410,141,25.2,50
555,154.7,36.8,77
1205,95.12,15.65,46
4399,170.5,43.15,76
1427,178,27.9,70
2001,149.6,21.8,59
5108,201.8,29.3,74
3280,175,23,63
2969,97.9,31.82,54
5694,141.2666667,22.13333333,60
85,214.2,28.3,62
2501,160.4,25.8,NA
4271,112,23.2,60
2656,115,18.5,60
1804,132.4,29.4,61
5270,160,31.4,59
3665,131.5,20,82
4551,190.6,29.5,61
5425,124.8,22.78,34
5623,114.5333333,19.8,61
32,119.3333333,36.26666667,57
3406,139.5,32.367,44
103,84,29.57894737,61
6035,164.4,17.05,43
4090,155,36.7,56
1914,180,22,54
4539,149.8,30.7,62
3314,191.4,34.8,55
4608,129.26,18.86,60
2482,159.4,32.8,67
129,214.4,27.8,71
4463,134.47,27.17,62
3802,150.6,24.2,66
1585,178.6,28.64,63
3895,154.5,33.3,63
502,216.8,30.6,62
410,145.6,30.06,54
5427,109.85,35.86,36
1540,126,29,54
171,146.4,17.3,53
3920,146,32,61
2508,118,18.1,38
2365,152.6,33.24,66
1777,88,17.2,50
4962,145.67,24.67,56
2302,168.4,29,57
2373,144.23,33.19,51
5235,192.4,26,49
3772,177,40,59
3948,192.6,37,54
218,175.6,40.2,53
3617,153.4,29.9,65
1169,136.6,25.4,70
2914,105.2,14.9,50
5185,138.2,28.6,47
2398,141.2,21,65
2916,126.4,23,56
1754,102,32.8,68
464,169.8,38.58,57
1469,156,24.2,60
4856,140.5,27.5,67
3531,36,12.3,45
4220,216,28.8,83
5231,178.4,32.5,73
130,189,41.8,73
637,138.9,22.4,56
4419,133.07,31.7,56
4244,168.5596,31.73,57
3389,105.02,16.82,52
5003,115.6,24.2,69
2989,140.8,25.8,52
1607,103,37.6,45
4275,102.9,16.4,59
1487,170.2,37.7,58
5601,147.1,29.2,68
1590,172.8,31.08,60
4558,157.4,24.7,67
3251,199.2,32.6,65
2822,90,19,67
143,125.8,24,67
2894,149.8,18.94,65
2955,135.5,30.95,53
2911,93,18.8,42
5753,119.8,27,130
2879,75.8,12.1,48
2865,127,19.1,66
1396,93.1,24,60
341,97,32.4,48
3863,176.7,23.7,60
1423,146.733,33.26666667,49
1148,120.9,23.9,62
5961,196.1,23.8,56
737,153,27.8,53
2010,153.3,35.34,63
3783,164,22.1,60
5676,137.5333333,20.73333333,61
3828,172.6,25.06,58
1365,152.4,36.54375,75
4454,148.7,27.7,57
1476,136,21.8,59
3780,183.3,21.6,86
3193,168,31.2,45
4169,157.4,37.8,61
6036,121.2,23.4,45
2709,85.8,9.4,65
38,142.6666,40.76666667,47
372,172.6,23.4,66
3259,128.8,36.2,55
