"GBSid","PH","LW","FT"
3029,147.68,36.26,55
5998,165.2,28.63,46
1761,101,14.4,68
3809,169.6,18.78,60
2051,116.2,18.9,63
1983,170,26.8,64
2164,137.8,33.4,53
5100,150.8,20.3,68
4190,171,27.4,58
615,111.6,24.1,64
245,201.2,40,54
2806,99.4,16.6,68
3206,134,39.8,51
3815,179.2,34.8,65
4397,162.6,20.87,59
31,133.5,21.9,51
10,139,27.73,52
3634,118,10.1,60
3858,152.4,25.12,64
3699,179.4,39.1,61
4071,137.2,26.1,52
4100,174.9,20.8,67
4857,161,29.4,84
4422,187.375,37.05,78
1611,114.6,31.1,47
1340,204.4,31.46,56
2957,130.7,16.44,46
4120,145,13.6,59
2064,139.8,27.58,54
6053,131.5,24.75,51
4445,123.9,36.85,64
3720,183.22,27.46,70
1208,167.3,25.4,68
4300,166,33.78,86
2364,129,31.55,66
644,128.6,25.6,47
5651,117.8,25.3,55
4516,154,31.78,66
3010,119.4,19.72,37
1200,147.5,19.9,57
4506,174.8,38.15,66
2706,163,21.1,51
1493,159.6,34.8,77
3575,183.6,33.7,74
2835,104.3333333,28.27333333,68
3070,137.4,41.68,61
5538,102,20,75
3176,157.6,31.6,48
5930,120.2,21.7,47
5037,126.4,22.67,73
469,179.4,33.25333333,71
4526,149.872,27.9,59
1099,189,31.7,61
1279,174.61,32.17,72
1715,123.7,21.4,54
3001,171,26.4,57
4726,164.25,45.5,79
1407,139.6,25.8,74
2277,160.8,27.8,70
3133,152.4,32.06,40
6041,81.73,9.12,96
2488,151.96,30.66315789,67
3003,129.8423077,34.5,40
2088,213,28.4,61
1661,118.2,15.4,69
4770,190,31,61
355,156.7,31.9,63
2303,167,24.2,59
4172,124.3,16.3,67
2283,165,23.5,64
2755,98.02,30.7,61
3710,193.8,30.6,67
1288,152.8,25.9,55
2372,159.6,34.26,65
1138,147.6,23.8,61
5144,114,19.8,46
4849,140.2,26.8,60
278,153.6,26.2,60
2632,106,18,62
3652,188.2,35.8,76
1220,160.8,36,67
1083,192.6,24.4,70
2929,118,21.4,70
363,158.2,28,50
1486,137.8,44.2,61
2384,150,15.8,61
4915,166.67,30,59
2950,108.8,24.87,65
2918,102.2,25.4,61
753,118.4,22.6,55
4587,190.5,30.5,64
3569,146.4,31.7,61
4204,176.8,18.3,51
2553,123.65,31,72
2383,162,8.2,62
2587,129,27.8,46
337,108,25.2,41
4161,149.6,31.7,46
1242,175.8,35,65
2349,140.6,33.28,65
3888,106.666,28.76666667,56
228,180.4,31.2,49
5506,141,21.5,76
1440,159,28,57
5224,153.4,23.9,59
3040,153.96,35.26,50
1818,152.8,23.6,44
4184,111,27.1,50
4563,186,24.5,69
1841,125.5,20.25,52
4510,181.6,25.1,66
1184,102.9,20.6,67
3587,173.6,40.5,62
244,187.4,39.4,55
106,171.5,23.1,63
4309,153.7,24.65,73
260,137.2,29.85,49
5320,182.4,25.25,82
479,239.06,25.1,74
2440,121.36,37,89
540,173.4,26.2,55
1481,136,26.52,48
4082,189.7,26,81
1744,90,16.8,59
550,166.6,35.8,64
790,127.3,23,62
317,161.53,30.83333333,45
4812,133.93,24.94,66
2287,168.9,25.8,66
807,170.2,21.4,62
5283,148.92,35.21,64
2371,139.87,34.1,63
266,160.4,26.2,67
1088,132.51,19.2,66
1701,167,35.7,70
2454,214.6,38.3,79
3340,146.34,14.28,55
3639,167.8,29.1,59
4730,177.45,31.78,62
2581,188.6,31.56,61
4490,175.6,29.5,59
4373,145.09,26.3,65
2795,97,22.6,67
1063,169,28.72,55
735,107,15.3,78
3015,143.5,29.05,49
2699,149,23.6,61
5465,132.25,30.36,30
2895,134.8,24.6,51
5452,140.3,35.3,27
1596,102.5,15.5,31
3805,169.8,24.4,66
3016,176.2,18.1,59
397,95,20,48
5600,168.8,28.9,63
5921,133.1,23.4,65
625,148,18.8,50
3777,138.4,27.2,54
2846,84.8,20.4,59
1902,160,15,54
1190,161.3,16.3,67
4494,171.4,18.1,66
5924,111.8,32.3,49
3438,125.6,28.2,49
2869,156.8,14.1,54
2469,172,40.4,62
562,84.6,28.8,60
2883,87.3,11,98
5453,129.875,26.06,36
802,178,14.6,68
5253,153.8,31.4,65
3162,127.8,39.92,46
1833,167,24.8,51
3875,110.6,25.6,52
5212,168,29,63
4147,128.3,23.3,56
503,160,26.1,59
4767,141.8,20.6,76
495,217.4,31,69
2272,166.4,34.7,59
1149,139.5,20,59
5980,199,27.41666667,63
3294,153.8,28.4,55
1163,143,33.88,59
5070,166.5,30.1,73
2730,142,10.9,58
4552,153.73,28.86,62
5637,65,31,113
760,97,21.8,41
4861,163.4,27.9,60
4188,141.3,12.7,62
3850,140.4,21.7,60
1762,146,27.3,61
471,162.6,26.8,71
1433,196.8,32.6,77
1934,148,15,50
3263,198.2,28.4,58
4550,159.6,23.3,63
2238,162.2,34.16666667,62
5044,126.2,20.78,63
5099,145.5,33.3,77
2856,233,27.8,51
3643,199.6,39.4,73
3448,158,22.5,50
270,174.4,23.9,54
1990,154.6,18.5,60
2958,171.9,27.9,53
2919,109.4,24.8,61
2236,176.2,32.8,58
1792,139.8,31.32,47
2837,89.6,10,60
357,134.8,29.4,50
6029,154.2,31.57,46
2531,152.4,37.4,62
3053,131.92,33.46,62
3270,155.2,37.5,53
2833,92.2,18.1,61
313,152.6,34.2,54
4912,127.07,27.8,53
3436,129.2,23.7,56
1524,149.8,22.94,52
1603,115.2,31.6,45
2156,206.3,19.7,104
4099,124,24.3,50
347,138.4,22.2,47
1732,77,13.6,43
1617,145.6,32.5,62
1533,134.4,28.9,51
4795,146.93,25.6,59
1239,167.7,27,85
2617,138.4,28.6,71
3369,156.3,30,49
5408,139.35,26.85,76
4642,183.8,31.1,64
5260,168.4,29.2,62
5951,125.2,23.2,46
2611,93.4,32.5,35
344,103,27.2,49
5002,151.07,28.87,64
4394,156.3,38.15,84
2609,89.8,37.9,47
5967,161.4,23.05,41
113,127.4,39.2,65
3188,127.3,36.1,46
765,129.2,20.3,50
4748,163.552,32.92,49
1119,169.6,34.7,61
1142,144.6,43.8,47
209,148.2,31.4,53
2004,164.2,24,62
5056,111.13,22.07,57
1745,129,46,40
256,172.4,38.4,51
4123,138.8,37.5,46
5202,168,25.57,61
2643,153,38.6,76
3432,121.4,19.4,61
1936,188,21.3,71
1086,164.6,26.5,66
2930,113,24.4,61
4605,157.2,19,64
4220,216,28.8,83
3940,129.2,16.92,45
1217,157.4,30.8,74
4344,214.9,43,79
2888,115,21.28,56
2348,141.6,19.26,64
5287,141.4,29.82,63
2785,122.5,14,84
4481,167.6,26.3,64
1854,146,30,54
5647,120,9.8,52
3799,161.6,22.64,62
3333,162.06,24.82,63
1640,140.5,29.3,74
2056,151.4,29.8,68
5428,128.25,20.05,35
2280,136,38,61
175,182.8,33.4,63
605,144.2,29.3,37
371,131.2,33.63333333,50
559,100.4,20.4,40
1969,143.6,20.2,58
4080,165.93,32.46,61
4667,150.2,31,51
3942,163.6,31,64
3124,146.2,34.12,47
3731,177,26.84,59
463,137.6,32.1,56
385,104.5,30.4,45
6052,134.75,23.0625,51
3276,293.8,30.8,65
603,109,17.4,51
40,177.8,34.03,59
3750,140.5,23.5,58
665,95.6,14.8,14
4618,187.4,36.7,68
1019,174.2,27.3,70
1541,149,27.64,57
104,149.6,23.1,62
1478,139,32.5,55
2463,134.8,28.9,56
301,216.6,22,55
3456,137.1,33.78,65
2267,157.7,26.3,68
2479,157.024,33.98421053,54
5218,159.1,33,75
1283,135.8,19.28,60
2651,96,15.4,78
3980,152,35.2,61
4568,126.4,27.35,61
2482,159.4,32.8,67
5247,188.8,32.7,57
1581,134,29.7,51
3893,95.2,17.74,51
1887,192.2,22.5,56
5126,139.8,40.06,55
5586,119,35.55,30
1974,148.04,31.56,60
1950,195.6,18.4,74
4556,191,21.47,59
4485,172.2,28.4,62
6056,170.8,24.55,60
1276,144,25.1,57
2382,104,18,38
2396,149,20,67
3844,132,30.2,53
1947,160,20,52
1623,79.6,18.56,47
2809,111.6,19.2,70
3404,147,30.6,45
5314,118.47,18.48,38
809,179.2,24.6,73
4102,165.1,22.9,74
5355,117.5,21.2,59
4108,165,15.45,73
2282,158.2,17.6,58
4569,165.6,20.3,65
5152,198.576,22,92
2389,139.84,19.8,64
4189,132.5,35.05,51
1875,191,27,56
1487,170.2,37.7,58
276,161.6,33,50
4365,127.3,21.85,67
5170,213.8,35.7,61
3970,160.4,34.58,55
4680,161.1,30.7,60
2589,99.4,31.6,43
761,97.9,16,47
3794,211,25.78947368,60
5457,141.6,34.65,34
3358,159.5,34.2,52
57,112.4666667,42.1,55
2305,178,21,51
1193,123.3,22.3,78
1787,88,16.6,51
2117,183.48,23.68,54
5482,118,24.17,36
3017,208.2,19,59
1189,107.2,17.6,71
639,169,18.4,39
4852,195,29.9,67
4229,152.4,34.82,57
3774,149.8,25,74
4491,158.7,22.8,61
2310,146.7,22.4,66
3692,188.2,24.76,61
4935,154.73,30.93,61
2369,145,34.6,62
2297,146,32.4,69
4316,153.2,33.72,56
1884,187.2,22,64
1232,121.2,21.3,100
3116,117,22.3,43
4786,139.13,27.6,76
2393,141,24.2,64
4897,140.87,32.93,74
2141,117.2,28.2,47
4296,180.5,33.6,64
4652,138.1,21.2,67
2022,142,14.66,65
3395,143.53,18.9,50
2579,146.8,28.6,61
4360,169,16.2,65
5432,147.2,32.31,44
4159,178.8,30.4,56
3640,167.2,31,59
5331,125.8,21.1,58
5110,134,26.2,61
1797,176.8,36.4,50
4835,140,35.7,63
3095,128,39.34,43
3945,148.2,27.5,67
2329,163.59,29.6,61
169,140.4,26.9,66
4732,182.1142,41,62
2441,155.5333333,35.1,85
1595,136,31.8,62
5238,129.4,23,70
663,191,30,77
1422,123,20.2,63
101,207.8,26.8,62
857,160.4,22.7,56
3164,151,33.9,71
673,142.6,18,46
189,152.2,32.1,56
1378,178,32.2,68
2320,168.99,29.01578947,62
5632,107.4,25.4,86
3194,157.6,37,43
1633,122,19.2,50
3117,122.1,40.44,47
1078,184.69,33,70
3410,138.4,27.8,59
2727,106,23.6,80
5721,120.6666667,18.6,61
4992,150.352,23.87,60
3654,180.8,41.3,73
79,137.8,29.7,63
180,167,34.4,60
840,138,25,53
4293,131,17.1,60
3628,132,10.3,62
5454,141.8,19.6,27
3428,159,36.66,61
2522,142.8,21.5,66
1920,145,23,39
4461,158.8,34.1,62
1795,160.6,29.24,50
3384,154.2,31,50
2789,110.4,20.56,67
6054,200.2,35.2,80
2390,155,21,68
3449,156,27.38,52
4515,153.9,28.5,62
3392,123.4,13.86,44
5660,128.8,23.9,47
2899,153.4,26.72,55
11,176.4,29.82,58
2471,175,27.4,59
4126,134.7,17.6,68
3129,131,27.38,51
5677,125.3333333,25.13333333,63
4753,213.9,37.75,79
3451,121.6,29,49
3661,173,31.8,61
560,124,30,76
5949,137,19,49
5938,134.9,26,56
5083,225.2,32.6,76
2295,171.5,32.5,65
2401,127,27.8,37
4395,142.5,25.8,85
3592,194.4,43.3,58
5738,157,27.8,60
4441,154.7,36.9,77
2142,127.5,28.1,73
1848,141.6,28.61,47
1278,208.6,29.82,56
4778,124.8,22.5,51
5252,165.2,31,65
1300,154.4,22.66,68
2718,155,11.36842105,53
2342,155,22,55
3965,140.8,23.7,65
4301,167.67,33.13,76
3061,190.6,32.2,56
1870,154.8,19.7,75
3718,178.8,23,66
5956,131,27.8,63
3326,131.64,13.46666667,56
4076,170.13,23.8,62
5245,172.4,32.4,52
3172,143.4,36.94,50
3148,154.2,26.1,51
4614,122.8,32.4,59
464,169.8,38.58,57
2434,108.62,35.15,66
2400,154,25.2,61
1796,125.8,26.56,45
1129,157.8,30.6,61
1903,157.4,26.18,43
282,159,39.8,49
4380,180.9,23.3,58
5419,114.4,27.56,38
5639,99.6,18.6,43
5160,175,34.8,74
3704,175.6,29,64
1926,151.6,36.78,54
361,156.1,29.1,59
5658,122.4,20.9,42
543,118.4,21.8,50
489,212.8,31.3,63
537,163.2,20.7,53
5529,119.3,32.6,80
1906,153,22.9,58
4942,107.6,27.27,68
5138,147.4,23.8,57
727,132.7,19.7,66
1026,202.6,40,66
610,108.3,14.8,52
1195,140.1,14.7,64
4072,149,28.9,70
3101,122.6,35.12,45
6047,163,23.66666667,84
3738,166.4,38.4,59
1719,127,22.2,45
5307,182.6,20.55,62
122,192,23.6,60
2298,173.4,20.7,56
5111,143.4,18.3,73
1383,207.6,32.64,65
5664,147.2,22.1,47
3786,167,23.1,59
4180,161.88,34.32,58
795,172.2,20.8,74
5031,174.64,20.67,74
3083,175.6,22.22,57
1046,193,26.13,51
2050,132.2,27.3,61
3264,236.8,28.6,60
42,153.133,39.86666667,71
3672,164.8,29.2,60
5338,212.9,25.7,75
2480,132,17.1,64
2703,159.7,27.87,52
3797,174.6,22.26,65
4939,127.6,22.6,61
3218,139.8,26.4,41
465,169.6,34.22,76
4830,165.8,26.8,68
1740,122,47,45
5366,126.815,21.15,64
5154,158,34.6,68
4661,180,29,66
4101,159.2,17.8,58
2136,197.2,32.3,64
1280,158,23.2,63
1663,90.7,23.5,47
2696,102.4,20.92,86
2113,169.22,14.07878788,61
4838,156,28.6,61
4566,176.8,28.2,69
2811,88.4,21.6,57
4657,174,35,60
4051,168.6,31.4,61
2742,109.1,30.2,40
1537,143.4,30.34,48
4420,155.33,30.77,74
1649,137.5,14.8,71
5390,155.7,27.75,70
3255,200.6,27.2,64
4620,169.6,29.2,64
4588,172.9,28.2,69
1616,92.8,22.7,43
3727,141.5,26.4,60
4951,131.6,23.87,51
157,162.6,19.2,59
2374,145.6,31.6,59
2985,133.2,29.6,53
4785,134.1,20.55,65
1431,173.042,35.2,69
5205,160.32,29.8,61
4975,164.23,29.67,51
773,123.6,19.8,47
133,209.8,28.6,74
5078,212.6,29.6,76
1621,118.4,33.4,46
1243,148.7,34,52
2309,181.8,38.3,60
5471,119.6,35.12,35
4842,156.5,32.1,50
1550,129,17.3,62
413,119.48,28.06,51
3347,159,32.7,44
1465,149,23.5,59
4425,155.8,30.22,70
5339,122.9,25.55,58
997,131.2,33.8,56
4638,178.552,25.2,64
2987,143.7,36,56
1404,170.2,31.3,102
5945,129.2,22.9,48
4790,182,28.5,54
174,189.6,41.8,66
640,158.4,25.9,63
3633,165,9.2,49
4774,116,26.07,44
3219,134.3,35.9,46
4452,174.7,30.1,65
1133,199.2,32.26,60
2981,92.28,24.26,42
137,164.8,22.9,66
1024,154.4,26.98,50
5185,138.2,28.6,47
5533,110.3,20.1,80
494,183.6,26,72
5237,169.2,23.9,68
3463,135,11.5,64
2086,191.7,28,60
1373,179.6,22.6,98
2537,152.8,35.54,58
2610,127.8,26.6,47
4413,167.4,17.9,57
5629,115.8,27.4,70
4982,165.47,26.27,79
2860,128.2,22.2,64
1381,172.2,33.3,70
2683,118,10.2,82
1356,201.8,33.14,65
1377,183,42,66
1824,171.4,22.2,42
4386,153,24.9,56
1687,138,28.4,69
5461,100.93,14.19,27
4848,162.8,28,62
444,157.7,20.3,NA
2353,145,28,49
641,142,23.4,51
4913,114.53,27,56
2406,128,30,76
3251,199.2,32.6,65
2259,190.5,35.64,67
3576,133.2,28.8,65
5717,114.8,15.46666667,55
3405,130.4,22.2,44
3914,188.4,28.34,61
1923,156,20.5,54
746,146.3,34.2,67
2373,144.23,33.19,51
5510,126.4,12.6,75
5217,188.6,35.8,58
1321,143.03,24.8,60
1573,134.6,21.7,62
1534,144.6,28.18,51
4721,193.5,34.1,61
4940,147.07,35.87,67
374,184.4,29,71
601,184.4,32.1,55
4879,169,33.2,65
845,140,45,70
1302,139.4,29.8,69
2268,164.2,24.2,59
2076,163.4,29.1,68
568,125.6,31.5,37
3280,175,23,63
5074,153.4,24.5,59
2780,108.6,21.4,66
491,219.2,38.2,65
4747,188.93,30,80
130,189,41.8,73
5571,170.8,30.5,80
416,166.8,29.86,59
3266,172.6,30.6,56
4492,177.902,35.39,59
3425,172.2,23.12,58
4454,148.7,27.7,57
4276,104,22.8,56
5431,101.84,39.22,36
2890,152,28.54,66
16,142.8,21.1,50
181,151.2,33.2,67
1620,115.4,31.4,46
1094,175.2,37.2,65
3069,195,38.16,57
74,201,30.8,69
4734,145.1,35.9,68
5470,119.42,24.87,38
286,151.8,23.2,53
166,153.6,38.8,48
15,126,32.2,60
1572,158.4,25.64,65
5353,115.1,18.75,61
5467,112.4,29.2,59
340,129.6,26.4,46
3285,160.4,20.2,49
4298,188.3,31.8,61
2577,135.4,31,59
648,122.6,23.3,51
4262,146.4,20.3,59
4443,170.5,25.3,66
1962,154.6,31.8,60
2600,128.8,33.3,38
4864,170,21.7,67
2073,149.6,29.62,54
466,178.2,32.7,63
1369,146,20.4,66
5458,107,15.9,31
3913,182.4,27.2,61
4649,122.6,23.6,69
5345,127.465,21.3,49
1428,185.8,26.88,69
5332,166.4,26.25,89
5412,180,28,NA
3421,147,33.6,61
4402,197.5,26.3,67
4922,161.53,31.87,63
3024,141,27.1,76
3349,161.6,32.3,44
2760,129.2,30.84,59
2007,197.2,36.35,40
5602,155.5,28.3,68
1226,130.3,23.5,53
4107,215.7,21.5,80
3143,120,41.26,50
2745,103,20.1,69
3398,171.4,16.3,59
4070,150.38,24.93,63
5286,144.2,27.8,58
3625,141.82,13.6,79
2512,193.1,34.8,73
4876,182.188,35.21,65
3869,117.6,20.2,50
3696,167.4,32.1,61
3860,161.4,28.7,74
1155,131.53,35.72,47
263,168.4,26.7,62
3371,125.96,16.48,46
6049,157.1,21.15,51
1710,172.77,33.5,68
2431,132.5,12.5,71
3885,102,16.8,51
4212,153.2,26.2,64
3857,169.8,40,66
233,141.6,28.5,69
3167,126.8,32.14,50
2306,168.27,35.71,64
3221,140.5,36.58,53
1319,179.8,29.7,57
3125,117.9,41.8,51
1889,153.4,28.7,49
1064,146,37.32,62
1588,126,25.8,60
836,153.75,25.55,48
6027,176.7,23.2,41
4846,168.304,25.4,67
1016,195,29.2,66
235,159.2,31,48
2737,85,15.6,21
2925,113,28.8,87
2655,172,16.2,87
1809,117.2,31,57
335,120.6,22.8,54
585,119.2,17.5,39
2615,98,32.8,43
6006,155.8,33.26,47
1991,189,27.1,61
1443,145.6,32.25,55
1619,128.4,24.9,56
4200,169.256,34,55
5127,133.4,21.4,41
2535,168,33.74,56
2961,129.8,31.05,55
3096,146.8,28.6,40
4999,150.07,27.4,70
4226,150.4,18.61,47
1165,164.2,32.53333333,52
1907,160,18,49
1705,115.4,16.8,71
4853,145.9,30.8,63
2756,109,20.6,61
5656,193.6,24.2,103
3306,181,31.4,56
2762,141,27,59
3790,164,26.5,63
715,132.5,24.2,58
5096,222.2,30,78
3014,111.425,18.975,56
2914,105.2,14.9,50
2524,143.7,26.7,57
4389,169.2,36.44,67
4693,181.05,29.3,56
4073,186.05,31.57,65
5388,140,26,56
2394,163,17.6,66
327,160.7,29.8,61
5588,139.9,34.3,34
1996,156.8,35,72
2880,123,17.1,102
1052,160,24.7,63
95,113,29.4,65
621,158.9,23.8,58
3062,193,30.96,59
2367,151,33.94,71
1400,119.8,28.3,90
160,166.2,27.6,47
3989,174.16,33.18,65
349,144.6,28.4,51
4000,145,31.2,67
4074,172.8,36.35,86
1869,200,26.6,61
4113,193.1,29.4,79
5000,145.27,21.73,63
844,124.4,29.4,65
3889,107.1,24.2,46
1397,135.3,25.7,80
3905,128.92,22.96,55
6018,142.5,30.81,50
3840,174,30.88,64
6016,152.45,32.31,46
1172,148.8883721,17.6,NA
548,103.8,18.3,56
4683,154.2,30.4,79
655,245.2,38.2,57
2928,125.2,27.3,105
849,175.2,21.1,79
4427,130.07,34.77,54
4660,150,30,NA
731,144.7,18.5,74
3079,122.44,36.48,63
2240,161,29,63
5942,169.6,18.8,50
3700,190,31.1,56
520,159.6,19.9,58
3866,154.7,30.8,53
5264,205.3,22.4,68
2541,101.2,19.6,49
2953,123.2,35.6,49
2598,167.4,31.6,68
1345,171,20.8,73
2642,113,13,70
3337,134.58,24.5,56
6057,130,13.6,35
4191,104.6,30.6,38
3964,151,23.6,64
3722,158.6,30.3,64
3007,175,43.125,54
1748,93,18,59
384,80.8,25,40
150,168.2,15.29411765,57
2301,178.4,25.24,70
3744,144.3,30.38,57
3025,127.15,29.2,45
4639,147.835,22.6,65
1586,168.2,33.58,51
3229,102.4,32.2,48
1364,178.4,27.8,65
5599,145.5,20.5,70
1309,178.6,23.3,67
583,140,34.5,46
2129,145,21,62
1331,153.3,23.2,70
3077,169.2,40.14,65
428,161.5,30.5,63
5104,162,20.6,75
3329,163.12,32.6,71
4580,188,39.5,73
563,126.8,25.6,45
4640,145,23.5,71
35,178.266,39.2,63
5609,91.93333333,20.73333333,58
1097,178.7,25.2,69
3339,176.7,26.86,59
105,169.5,30,60
682,137.3,26.3,50
4376,165.7,30.6,56
2867,116,27.1,67
193,128,21.2,62
177,126,28.3,53
115,207,39.5,63
2922,100.2,30.4,45
2460,146.6,34.83333333,65
1161,152.93,38.46666667,56
4749,181.3,32.6,62
3829,166.4,30.62,61
2012,142.22,16.7,47
1409,156.2,32.6,58
1474,114.6,34.2,38
23,153.7,25.6,60
1978,148.2,17.42777778,58
3466,177,29.2,52
4438,115.1,24.4,63
2523,150.4,31.1,55
3319,143.52,27.08,61
5680,72.86666667,13.86666667,60
4803,136.8,21.47,59
5972,143.1,24.4,45
2630,132,21.3,54
3417,172,29.3,54
2457,164.4,31.5,57
2773,122,22,61
5641,123.6,26.2,55
650,138.6,22,59
4964,164.6,26.67,79
5278,175,31,NA
3951,177.4,24.3,63
1213,136.2,24.5,103
5425,124.8,22.78,34
1738,103,25.23,42
5943,144.2,23.7,56
86,126.3333333,33.73333333,57
1641,136.4,38.4,44
427,186.7,28,65
2269,235.5,22.7,180
476,202,35.6,68
1858,155,27.1,55
3616,150,21.6,60
1071,207,28.54,60
4781,143.53,24.73,64
2270,200,37,59
1995,154.4,18.2,62
1328,160.01,31.77222222,66
4235,137,12.1,58
4993,167.8,26.13,59
609,155,22.5,52
4404,172.7,33.26,59
5989,136.5,24.8,51
1499,148.4,35.6,48
3593,95.36,13.26,42
1736,89,16,46
322,93.6,28,45
3918,144,27.4,66
591,98.8,26.72,44
788,174.1,21.6,59
5940,186.1,26.5,64
3244,162.2,24.8,62
178,112.8,27.8,51
2974,171,32,66
1609,103.2,37.2,63
5267,203.02,21.3,67
400,128.4,26.9,59
2728,113,24.4,75
3389,105.02,16.82,52
5469,100.6,29.94,35
246,176.4,45.6,58
1552,122.2,20.8,58
2380,129,16,88
659,145.6,18.6,54
3816,144.6,18.92,64
2545,143.2,16.2,45
4678,189.8,28.5,64
3171,156.2,32.3,46
3530,25.5,13.3,45
364,70.6,26.4,43
2533,149.2,31.4,55
1842,156.7,25,121
551,110.4,21.6,57
3295,164,30.2,53
1038,200.2,30.96,60
3772,177,40,59
1429,157.8,40.1,67
3042,152,42,50
4206,130.3,12.8,62
3983,154,33.99,62
5087,203.4,28.4,78
3959,133,25,56
2904,121.8,24.08,46
5718,132.4666667,22.46666667,60
1681,181,29.8,54
200,156.2,21.5,62
1013,154.3,26.3,67
1952,162,15,53
5344,122.7,25.64,59
4724,148.7,30,50
6043,188.9,22.65,52
2603,110.8,35.7,55
4484,197.4,28,62
514,165.8,20.6,69
6035,164.4,17.05,43
5557,96.5,12,59
3732,176.4,28.66,63
2667,80,11.9,66
3444,145,8.5,60
359,101,29.2,44
5993,107.6,21.54,28
3613,157.2,36.8,61
5478,112.6,34.21,38
1178,136.3,17.3,60
536,217.2,32,69
2020,214.26,28.48,61
2969,97.9,31.82,54
3310,203.2,35,55
4792,142.93,35.67,82
602,140,42,70
523,146.6,36.25,62
5959,138.4,20.19,43
3217,127,34.8,42
4727,169,26.55,72
692,159,22.4,58
3879,125.2,20.2,50
1591,144.2,30.4,55
1838,87.54,20.6,41
1079,187.2,33.2,59
2840,119,14,59
828,192,16.5,70
241,138.8,32.9,53
5135,125.6,20.6,61
1994,158.84,23.6,66
5091,221,28.4,79
274,179,37,50
2171,190.6,26.2,61
2097,140.54,25.9,71
530,162.5,28.8,55
1112,194.8,39.8,58
4865,157.2,24.5,65
4288,154.8,23.2,68
4414,188.4,32.2,65
2058,157.2,23,65
3236,127.4,34.6,48
2861,152.2,23,53
962,199.6,26.65,65
4961,129.93,24.27,63
4626,171.6,28.6,59
783,119.7,16.9,57
2343,158,18,51
5941,117.3,20.6,48
1174,156.53,37.33333333,50
3437,147,30.7,49
767,103.7,20.6,47
162,149.7,25.6,70
3274,207.4,31,68
2697,144,24.7,54
393,102.6,29.8,54
1482,107.8,20.14,41
5301,151.3,13.1,64
3387,125.38,23.7,56
515,180,28.8,77
3591,211.8,30.3,75
182,112.2,23.4,60
1334,167.8,40.7,58
5215,188.9,34.4,70
3300,200.8,17.02564103,53
2001,149.6,21.8,59
4543,204.02,21.9,85
4696,178,41.7,46
2430,115,17.2,68
2105,141.52,18.68,63
1412,171.3,30.7,60
3034,129.8,33.5,64
4775,138,28.6,60
195,156.6,32.3,49
5636,54.6,9.1,97
2503,169.7,30.7,60
5089,221,32.6,78
1542,126,26.46,58
2258,176.4,24.2,60
3798,151.8,33.6,59
2786,82.6,11.6,35
2629,115,15.7,66
2900,151.6,24.34,46
2761,111.7,18.7,76
148,152.3,21.7,56
4004,145,25.8,40
389,152.5,21.1,45
5608,98.46666667,21.6,61
2993,121.8,26.02,56
4687,189.8,27.3,68
1667,128,12.8,NA
829,173.5,15.5,70
513,181.8,32.4,64
4270,203.8,23.8,60
1246,129.6,31.8,66
110,167,29,65
5047,130.47,19.67,63
451,87.6,37.05,72
5196,159.1,32.7,58
383,169,27.8,53
5433,143.05,26.76,30
1965,169.78,28.06,59
350,87.6,25.6,46
2588,162.4,24.2,49
2281,205.9,31.15,66
388,140,24.2,50
6014,161.8,29.94,47
3289,178.89,37.65,50
531,166.6,21.3,64
4357,144.7,22.35,66
5933,129.1,21.4,51
4338,240.53,30.27,67
706,105,15.6,42
3465,161,11.9,54
1151,173.8,29.56,61
1317,143.41,35.44117647,49
197,138.8,28.4,60
4330,243.33,32.87,55
71,198.4,30.1,61
352,133.2,22.8,62
4434,150.2,32.31,60
2770,96,19.6,58
2225,52.4,7.6,41
2243,151.2,36.90625,59
1032,199,27.7,61
1289,178.2,25.98,53
2988,108.62,26.36,55
2546,116.4,25.3,52
4409,187.62,35.9,74
3697,161.2,30.1,61
1794,121.2,20.9,46
2932,102.2,26.8,74
5279,139.2,30.4,60
4453,187,42.35,78
4433,211.2,36,60
1716,137,19,58
834,148.8,32.8,50
5464,111.9,19.72,37
4731,190.13,26.45,68
3671,160,21,56
5219,152.9,32,83
4564,145.4,22.3,71
284,156,36.6,60
202,124,24.3,57
2986,165.38,27.25,51
4396,160.7,31.08,58
3749,177.4,34.3,62
5652,117.4,10.8,40
1849,NA,NA,38
2848,99.8,12.6,69
5713,144,14.6,57
5674,89.73333333,15.6,61
1590,172.8,31.08,60
4124,144.8,27.4,46
37,139.466,39.56666667,51
4476,115.8,21.8,58
619,143.6,27.4,55
4919,130.4,26.93,77
2994,126.35,16.6,55
2019,152.36,21.66,60
1435,150.8,37.05,71
5199,138.4,22.4,72
3254,185,33.4,64
5918,NA,NA,42
558,131.8,36.2,66
2729,107,17.3,62
3788,153,23,63
289,119,30.25,47
2882,85.4,18,77
3821,147,24.96,52
4493,188.9,26.45,75
4590,160.73,29.72,59
3137,127,39.84,52
2853,109,19.3,64
4401,173.2,33.5,80
164,120.8,26,56
2767,113,17.8,57
2814,141.02,30.06,89
1284,173.6,21.58,50
3072,120.4,31.56,69
5183,137,15,58
171,146.4,17.3,53
1714,114,17.6,62
4967,132.93,23.53,59
3618,169.53,34,63
4465,179.6,42.55,68
516,173,28,77
680,107,25.1,43
1068,211.2,34.86,60
4415,133.2,40.4,64
4561,195.8,30,63
